player_name,first_name,last_name,college,position,combine_year,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,round,pick,team,draft_status,draft_value
damontae_kazee,damontae,kazee,san_diego_state,lb,2017,70.25,184,8.63,30.88,4.54,11,34,124,,,0,0,0,0,0,0,1,1,5,149,atl,1,3
chad_kelly,chad,kelly,mississippi,qb,2017,74,224,,,,,,,,4.08,1,1,1,1,1,1,1,0,13,337,udfa,0,5
desmond_king,desmond,king,iowa,lb,2017,70.25,201,9.63,31.13,,14,34,117,6.67,4.18,0,0,1,0,0,0,0,0,5,151,lac,1,3
kevin_king,kevin,king,washington,lb,2017,75.25,200,9.5,32,4.43,11,39.5,,6.56,3.89,0,0,0,0,0,1,0,0,2,33,gb,1,2
george_kittle,george,kittle,iowa,fb_te,2017,75.75,247,9.25,33.13,4.52,18,35,132,,4.59,0,0,0,0,0,0,1,0,5,146,sf,1,3
deshone_kizer,deshone,kizer,notre_dame,qb,2017,76.13,233,9.88,33.13,4.83,,30.5,107,7.4,4.53,0,0,0,1,0,0,0,0,2,52,cle,1,2
tanoh_kpassagnon,tanoh,kpassagnon,villanova,dl,2017,78.88,289,10.63,35.63,4.83,23,30,128,7.46,4.69,0,0,0,0,0,0,0,0,2,59,kc,1,2
cooper_kupp,cooper,kupp,eastern_washington,wr,2017,73.75,204,9.5,31.5,4.62,,31,116,6.75,4.08,0,0,0,1,0,0,0,0,3,69,lar,1,2
forrest_lamp,forrest,lamp,western_kentucky,ol,2017,75.75,309,10.63,32.25,5,34,27.5,111,7.55,4.62,0,0,0,0,0,0,0,0,2,38,lac,1,2
ashton_lampkin,ashton,lampkin,oklahoma_state,lb,2017,72,189,9.38,31,4.52,19,34.5,120,,4.21,0,0,0,0,0,0,1,0,13,337,udfa,0,5
jerome_lane,jerome,lane,akron,wr,2017,74.13,226,9.75,31.5,4.6,16,35,125,6.87,4.12,0,0,0,0,0,0,0,0,13,337,udfa,0,5
harvey_langi,harvey,langi,brigham_young,dl,2017,73.63,251,9.13,32.88,,23,33,118,7,,0,0,1,0,0,0,0,1,13,337,udfa,0,5
brendan_langley,brendan,langley,lamar_tx,lb,2017,72.25,201,9.5,32,4.43,22,35.5,123,7.06,4.21,0,0,0,0,0,0,0,0,13,337,udfa,0,5
marshon_lattimore,marshon,lattimore,ohio_state,lb,2017,72,193,8.88,31.25,4.36,,38.5,132,,4.12,0,0,0,1,0,0,1,0,1,11,no,1,1
carl_lawson,carl,lawson,auburn,dl,2017,73.63,261,10.38,31.5,4.67,35,33,114,7.46,4.62,0,0,0,0,0,0,0,0,4,116,cin,1,3
javarius_leamon,javarius,leamon,south_carolina_state,ol,2017,78.75,332,9.63,35.25,,22,23.5,,,,0,0,1,0,0,1,1,1,13,337,udfa,0,5
jeremiah_ledbetter,jeremiah,ledbetter,arkansas,dl,2017,74.88,280,10,34.25,4.84,29,32.5,113,7.55,4.47,0,0,0,0,0,0,0,0,6,205,det,1,3
cameron_lee,cameron,lee,illinois_state,ol,2017,76.63,312,10.88,33.88,5.44,18,25.5,100,8.02,4.75,0,0,0,0,0,0,0,0,13,337,udfa,0,5
elijah_lee,elijah,lee,kansas_state,lb,2017,75,228,,,,,,,,4.3,1,1,1,1,1,1,1,0,13,337,udfa,0,5
marquel_lee,marquel,lee,wake_forest,lb,2017,75.25,240,9.5,32.5,,25,31,118,,,0,0,1,0,0,0,1,1,5,168,oak,1,3
jordan_leggett,jordan,leggett,clemson,fb_te,2017,77,258,10.38,33.5,,18,33,114,7.12,4.33,0,0,1,0,0,0,0,0,5,150,nyj,1,3
mitch_leidner,mitch,leidner,minnesota,qb,2017,75.38,226,10,33.75,4.93,,34.5,123,6.96,4.25,0,0,0,1,0,0,0,0,13,337,udfa,0,5
corey_levin,corey,levin,tennessee-chattanooga,ol,2017,75.75,307,10.88,33.5,5.16,26,26.5,106,7.55,4.73,0,0,0,0,0,0,0,0,6,217,ten,1,3
jourdan_lewis,jourdan,lewis,michigan,lb,2017,70,188,9.25,31.63,4.54,15,34.5,121,,,0,0,0,0,0,0,1,1,3,92,dal,1,2
william_likely,william,likely,maryland,db,2017,67.13,180,9.5,29,,15,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
sefo_liufau,sefo,liufau,colorado,qb,2017,75.38,232,10.75,33.5,5.08,,27,105,7.32,4.45,0,0,0,1,0,0,0,0,13,337,udfa,0,5
tj_logan,tj,logan,north_carolina,rb,2017,69.13,196,9,32,4.37,17,33.5,121,,4.43,0,0,0,0,0,0,1,0,5,179,ari,1,3
shalom_luani,shalom,luani,washington_state,db,2017,71.38,202,9.75,32,4.55,12,31,116,6.87,4.21,0,0,0,0,0,0,0,0,7,221,oak,1,3
keevan_lucas,keevan,lucas,tulsa_ok,wr,2017,69.13,192,9.88,31.88,4.55,11,32.5,119,7.23,4.43,0,0,0,0,0,0,0,0,13,337,udfa,0,5
marlon_mack,marlon,mack,south_florida,rb,2017,70.75,213,9,32,4.5,15,35.5,125,,4.22,0,0,0,0,0,0,1,0,4,143,ind,1,3
erik_magnuson,erik,magnuson,michigan,ol,2017,78,305,,,,,,,,4.94,1,1,1,1,1,1,1,0,13,337,udfa,0,5
patrick_mahomes,patrick,mahomes,texas_tech,qb,2017,74.13,225,9.25,33.25,4.8,,30,114,6.88,4.08,0,0,0,1,0,0,0,0,1,10,kc,1,1
josh_malone,josh,malone,tennessee,wr,2017,74.63,208,9.63,31.38,4.4,10,30.5,121,7.05,4.19,0,0,0,0,0,0,0,0,4,128,cin,1,3
damien_mama,damien,mama,southern_california,ol,2017,75.25,334,11,35,5.84,,24.5,96,8.51,5.38,0,0,0,1,0,0,0,0,13,337,udfa,0,5
gabe_marks,gabe,marks,washington_state,wr,2017,70.75,189,8.75,30.38,4.56,11,29.5,117,7.01,4.2,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jojo_mathis,jojo,mathis,washington,lb,2017,74.13,266,9,33,,24,,,,,0,0,1,0,1,1,1,1,13,337,udfa,0,5
art_maulet,art,maulet,memphis,db,2017,69.75,189,9.63,31.25,4.62,18,34.5,120,,4.22,0,0,0,0,0,0,1,0,13,337,udfa,0,5
marcus_maye,marcus,maye,florida,db,2017,71.63,210,9.13,32.5,,,,,,4.12,0,0,1,1,1,1,1,0,2,39,nyj,1,2
christian_mccaffrey,christian,mccaffrey,stanford,rb,2017,71.25,202,9,30,4.48,10,37.5,121,6.57,4.22,0,0,0,0,0,0,0,0,1,8,car,1,1
conor_mcdermott,conor,mcdermott,ucla,ol,2017,80.13,307,11,34.75,5.18,,28.5,105,7.52,4.58,0,0,0,1,0,0,0,0,6,211,ne,1,3
malik_mcdowell,malik,mcdowell,michigan_state,dl,2017,77.75,295,10.5,34.75,4.85,23,28.5,112,7.69,,0,0,0,0,0,0,0,1,2,35,sea,1,2
elijah_mcguire,elijah,mcguire,louisiana-lafayette,rb,2017,69.75,214,9,31,4.53,15,36,120,7.26,4.56,0,0,0,0,0,0,0,0,6,188,nyj,1,3
takkarist_mckinley,takkarist,mckinley,ucla,dl,2017,74.13,250,9.75,34.75,4.59,24,33,122,7.48,4.32,0,0,0,0,0,0,0,0,1,26,atl,1,1
raekwon_mcmillan,raekwon,mcmillan,ohio_state,lb,2017,73.75,240,9.75,33,4.61,23,33,121,7.15,,0,0,0,0,0,0,0,1,2,54,mia,1,2
jeremy_mcnichols,jeremy,mcnichols,boise_state,rb,2017,68.63,214,10,31.5,4.49,,35.5,121,6.93,4.28,0,0,0,1,0,0,0,0,5,162,tb,1,3
obi_melifonwu,obi,melifonwu,connecticut,db,2017,76,224,9.13,32.5,4.4,17,44,141,,,0,0,0,0,0,0,1,1,2,56,oak,1,2
matt_milano,matt,milano,boston_college,lb,2017,72.25,223,9.38,32,4.67,24,35,126,,4.38,0,0,0,0,0,0,1,0,5,163,buf,1,3
joe_mixon,joe,mixon,oklahoma,rb,2017,73,226,,,,,,,,,1,1,1,1,1,1,1,1,13,337,udfa,0,5
fabian_moreau,fabian,moreau,ucla,lb,2017,71.88,206,9,31.38,4.35,,38,136,6.94,4.12,0,0,0,1,0,0,0,0,3,81,was,1,2
drew_morgan,drew,morgan,arkansas,wr,2017,71.75,190,9.5,30.38,4.74,10,30,112,6.85,4.12,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jordan_morgan,jordan,morgan,kutztown_pa,ol,2017,74.75,309,10,34.63,5.36,21,27,102,8.13,4.73,0,0,0,0,0,0,0,0,5,147,chi,1,3
avery_moss,avery,moss,youngstown_state_oh,dl,2017,75.13,264,10.38,34.5,4.79,14,32.5,114,7.25,4.62,0,0,0,0,0,0,0,0,5,167,nyg,1,3
taylor_moton,taylor,moton,western_michigan,ol,2017,77.38,319,10.63,34.13,5.18,23,30.5,109,7.73,4.58,0,0,0,0,0,0,0,0,2,64,car,1,2
al-quadin_muhammad,al-quadin,muhammad,miami_fl,dl,2017,75.25,253,9.38,33.25,4.88,22,30.5,117,7.25,4.37,0,0,0,0,0,0,0,0,6,196,no,1,3
levon_myers,levon,myers,northern_illinois,ol,2017,77,309,,,,,,,,5.06,1,1,1,1,1,1,1,0,13,337,udfa,0,5
jalen_myrick,jalen,myrick,minnesota,lb,2017,69.63,200,8.75,31.63,4.28,13,37.5,124,7.06,4.22,0,0,0,0,0,0,0,0,7,222,jax,1,3
montae_nicholson,montae,nicholson,michigan_state,db,2017,73.63,212,9.5,33.38,4.42,,35,125,,4.19,0,0,0,1,0,0,1,0,4,123,was,1,3
hardy_nickerson,hardy,nickerson,illinois,lb,2017,71.75,232,10,32,4.78,18,33,116,,4.21,0,0,0,0,0,0,1,0,13,337,udfa,0,5
david_njoku,david,njoku,miami_fl,fb_te,2017,75.75,246,10,35.25,4.64,21,37.5,133,6.97,4.34,0,0,0,0,0,0,0,0,1,29,cle,1,1
speedy_noil,speedy,noil,texas_a&m,wr,2017,71.13,199,9.25,30,,18,43.5,133,,,0,0,1,0,0,0,1,1,13,337,udfa,0,5
bradley_northnagel,bradley,northnagel,california,fb_te,2017,74,243,10,32.5,5.3,,25.5,99,,4.33,0,0,0,1,0,0,1,0,13,337,udfa,0,5
noble_nwachukwu,noble,nwachukwu,west_virginia,dl,2017,73,268,9,33.13,4.83,27,30.5,110,,4.37,0,0,0,0,0,0,1,0,13,337,udfa,0,5
ifeadi_odenigbo,ifeadi,odenigbo,northwestern,dl,2017,75.13,258,10.5,32.63,4.72,25,31.5,128,7.26,,0,0,0,0,0,0,0,1,7,220,min,1,3
dare_ogunbowale,dare,ogunbowale,wisconsin,rb,2017,70.75,213,9.13,31.38,4.65,14,35,120,6.99,4.34,0,0,0,0,0,0,0,0,13,337,udfa,0,5
larry_ogunjobi,larry,ogunjobi,north_carolina_charlotte,dl,2017,74.63,305,10,32.63,4.97,26,32,116,7.55,4.72,0,0,0,0,0,0,0,0,13,337,udfa,0,5
tyler_orlosky,tyler,orlosky,west_virginia,ol,2017,75.13,298,9.75,32.25,,24,,,,3.89,0,0,1,0,1,1,1,0,13,337,udfa,0,5
scott_orndoff,scott,orndoff,pittsburgh,fb_te,2017,76.75,253,10,33.25,4.84,17,27,112,7.37,4.45,0,0,0,0,0,0,0,0,13,337,udfa,0,5
zach_pascal,zach,pascal,old_dominion_va,wr,2017,73.75,219,10,32,4.55,14,36,126,7.11,4.29,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jabrill_peppers,jabrill,peppers,michigan,lb,2017,71.38,213,9.63,30.75,4.46,19,35.5,128,,,0,0,0,0,0,0,1,1,1,25,cle,1,1
samaje_perine,samaje,perine,oklahoma,rb,2017,70.63,233,10,30.38,4.65,30,33,116,7.26,4.37,0,0,0,0,0,0,0,0,4,114,was,1,3
nathan_peterman,nathan,peterman,pittsburgh,qb,2017,74.63,226,9.88,32,4.82,,31,110,7.14,4.31,0,0,0,1,0,0,0,0,5,171,buf,1,3
caleb_peterson,caleb,peterson,north_carolina,ol,2017,77,300,,,,,,,,4.84,1,1,1,1,1,1,1,0,13,337,udfa,0,5
carroll_phillips,carroll,phillips,illinois,dl,2017,75.25,242,9.75,33,4.64,23,30,123,7.06,4.41,0,0,0,0,0,0,0,0,13,337,udfa,0,5
antonio_pipkin,antonio,pipkin,tiffin_oh,qb,2017,73,225,10,32.25,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
hayden_plinke,hayden,plinke,texas-el_paso,fb_te,2017,75.75,264,10,32.5,4.97,18,28,109,7.55,4.59,0,0,0,0,0,0,0,0,13,337,udfa,0,5
ethan_pocic,ethan,pocic,louisiana_state,ol,2017,78,310,10.13,33.13,5.15,26,27,107,7.89,4.81,0,0,0,0,0,0,0,0,2,58,sea,1,2
ejuan_price,ejuan,price,pittsburgh,dl,2017,70.88,241,10,32.75,4.84,20,31.5,117,,4.31,0,0,0,0,0,0,1,0,7,234,lar,1,3
donnel_pumphrey,donnel,pumphrey,san_diego_state,rb,2017,68.25,176,8.5,29,4.48,5,33.5,117,,4.46,0,0,0,0,0,0,1,0,4,132,phi,1,3
elijah_qualls,elijah,qualls,washington,dl,2017,73.13,313,9.38,30.63,5.13,33,31.5,105,7.65,4.57,0,0,0,0,0,0,0,0,6,214,phi,1,3
james_quick,james,quick,louisville,wr,2017,72.25,186,9,30.75,4.6,11,31,115,7,4.39,0,0,0,0,0,0,0,0,13,337,udfa,0,5
ryan_ramczyk,ryan,ramczyk,wisconsin,ol,2017,77.75,310,10.88,33.75,,25,,,,4.82,0,0,1,0,1,1,1,0,1,32,no,1,1
michael_rector,michael,rector,stanford,wr,2017,72.13,193,9.25,32.5,4.42,,36.5,129,6.77,4.19,0,0,0,1,0,0,0,0,13,337,udfa,0,5
haason_reddick,haason,reddick,temple,dl,2017,73.25,237,10.13,32.75,4.52,24,36.5,133,7.01,5,0,0,0,0,0,0,0,0,1,13,ari,1,1
devine_redding,devine,redding,indiana,rb,2017,68.25,205,9.63,29.25,4.76,16,30.5,116,7.18,4.46,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jalen_reeves-maybin,jalen,reeves-maybin,tennessee,lb,2017,72.25,230,9.63,32.25,,,,,,,0,0,1,1,1,1,1,1,4,124,det,1,3
austin_rehkow,austin,rehkow,idaho,k_p,2017,74.63,214,9.88,31.88,,,,,,4.47,0,0,1,1,1,1,1,0,13,337,udfa,0,5
josh_reynolds,josh,reynolds,texas_a&m,wr,2017,74.75,194,9.38,31.5,4.52,,37,124,6.83,4.13,0,0,0,1,0,0,0,0,4,117,lar,1,3
duke_riley,duke,riley,louisiana_state,lb,2017,72.25,232,9.25,32,4.58,18,34.5,122,6.89,,0,0,0,0,0,0,0,1,3,75,atl,1,2
derek_rivers,derek,rivers,youngstown_state_oh,dl,2017,76.13,248,9.38,32.75,4.61,30,35,123,6.94,,0,0,0,0,0,0,0,1,3,83,ne,1,2
michael_roberts,michael,roberts,toledo,fb_te,2017,76.38,270,11.5,33,4.86,,30,110,7.05,4.51,0,0,0,1,0,0,0,0,4,127,det,1,3
jalen_robinette,jalen,robinette,air_force,wr,2017,74.75,220,10.88,32.38,4.62,13,31.5,120,6.77,4.46,0,0,0,0,0,0,0,0,13,337,udfa,0,5
cam_robinson,cam,robinson,alabama,ol,2017,77.75,322,10.5,35.5,5.15,,26,106,7.81,4.82,0,0,0,1,0,0,0,0,2,34,jax,1,2
isaac_rochell,isaac,rochell,notre_dame,dl,2017,76.38,280,9.75,32.75,4.89,25,31.5,114,,,0,0,0,0,0,0,1,1,7,225,lac,1,3
darreus_rogers,darreus,rogers,southern_california,wr,2017,72.63,216,10.13,32,,8,26.5,112,7.22,4.54,0,0,1,0,0,0,0,0,13,337,udfa,0,5
sam_rogers,sam,rogers,virginia_tech,fb_te,2017,70.25,231,9.75,30.25,4.93,19,32,114,7.27,4.34,0,0,0,0,0,0,0,0,6,206,lar,1,3
fred_ross,fred,ross,mississippi_state,wr,2017,72.63,213,9.25,31.25,4.51,10,35,113,6.99,4.28,0,0,0,0,0,0,0,0,13,337,udfa,0,5
john_ross,john,ross,washington,wr,2017,70.75,188,8.75,31.5,4.22,,37,133,,4.33,0,0,0,1,0,0,1,0,1,9,cin,1,1
chase_roullier,chase,roullier,wyoming,ol,2017,75.75,312,9.5,32.25,5.54,19,26.5,97,7.6,4.47,0,0,0,0,0,0,0,0,6,199,was,1,3
travis_rudolph,travis,rudolph,florida_state,wr,2017,72.25,189,9.25,31.88,4.65,12,31.5,114,6.93,4.46,0,0,0,0,0,0,0,0,13,337,udfa,0,5
cooper_rush,cooper,rush,central_michigan,qb,2017,74.63,228,9.13,32.38,4.93,,27,105,7.23,4.47,0,0,0,1,0,0,0,0,13,337,udfa,0,5
seth_russell,seth,russell,baylor,qb,2017,74.88,213,9.63,32.25,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
victor_salako,victor,salako,oklahoma_state,ol,2017,78,335,,,,,,,,4.78,1,1,1,1,1,1,1,0,13,337,udfa,0,5
curtis_samuel,curtis,samuel,ohio_state,wr,2017,71,196,9.5,31.25,4.31,18,37,119,7.09,4.33,0,0,0,0,0,0,0,0,2,40,car,1,2
eric_saubert,eric,saubert,drake_ia,fb_te,2017,76.63,253,10.38,33.5,,22,33,121,,,0,0,1,0,0,0,1,1,5,174,atl,1,3
artavis_scott,artavis,scott,clemson,wr,2017,70.25,193,9.38,31,4.61,13,31,116,7.19,4.49,0,0,0,0,0,0,0,0,13,337,udfa,0,5
ricky_seals-jones,ricky,seals-jones,texas_a&m,wr,2017,76.63,243,9.63,33.13,4.69,17,28,121,7.46,4.33,0,0,0,0,0,0,0,0,13,337,udfa,0,5
justin_senior,justin,senior,mississippi_state,ol,2017,76.63,331,10.25,34,5.55,,23,98,8.19,5.06,0,0,0,1,0,0,0,0,6,210,sea,1,3
adam_shaheen,adam,shaheen,ashland_oh,fb_te,2017,77.75,278,9.63,33.5,4.79,24,32.5,121,7.09,4.38,0,0,0,0,0,0,0,0,2,45,chi,1,2
david_sharpe,david,sharpe,florida,ol,2017,77.75,343,10,35.38,5.44,19,20.5,97,7.87,4.78,0,0,0,0,0,0,0,0,4,129,oak,1,3
rushel_shell,rushel,shell,west_virginia,rb,2017,69.63,227,9.63,30,4.74,21,32.5,,,4.08,0,0,0,0,0,1,1,0,13,337,udfa,0,5
garrett_sickels,garrett,sickels,penn_state,dl,2017,75.13,261,9.5,32.13,4.9,20,28,105,7.21,4.39,0,0,0,0,0,0,0,0,13,337,udfa,0,5
nico_siragusa,nico,siragusa,san_diego_state,ol,2017,76.38,319,10.63,33.5,5.35,28,32,110,7.71,4.56,0,0,0,0,0,0,0,0,4,122,bal,1,3
dan_skipper,dan,skipper,arkansas,ol,2017,81.63,309,10.5,33.38,5.42,,26,97,7.61,5.01,0,0,0,1,0,0,0,0,13,337,udfa,0,5
tanzel_smart,tanzel,smart,tulane_la,dl,2017,72.63,296,9.63,32.88,5.24,22,27,105,7.53,,0,0,0,0,0,0,0,1,6,189,lar,1,3
deveon_smith,deveon,smith,michigan,rb,2017,70.88,223,9,29.5,,22,29,108,7.3,4.56,0,0,1,0,0,0,0,0,13,337,udfa,0,5
jonnu_smith,jonnu,smith,florida_international,fb_te,2017,74.75,248,9.25,32.88,4.62,22,38,127,,4.18,0,0,0,0,0,0,1,0,3,100,ten,1,2
juju_smith-schuster,juju,smith-schuster,southern_california,wr,2017,73.25,215,10.5,32.88,4.54,15,32.5,120,,5.01,0,0,0,0,0,0,1,0,2,62,pit,1,2
dawuane_smoot,dawuane,smoot,illinois,dl,2017,74.88,264,9.25,33.25,4.77,,29.5,117,7.18,4.28,0,0,0,1,0,0,0,0,3,68,jax,1,2
jeremy_sprinkle,jeremy,sprinkle,arkansas,fb_te,2017,77,252,10.75,34.5,4.69,,29,116,,4.33,0,0,0,1,0,0,1,0,5,154,was,1,3
jamari_staples,jamari,staples,louisville,wr,2017,75,195,9.5,33.5,4.51,,36,130,,4.14,0,0,0,1,0,0,1,0,13,337,udfa,0,5
jordan_sterns,jordan,sterns,oklahoma_state,db,2017,71,196,8.88,31.38,,,,,,4.2,0,0,1,1,1,1,1,0,13,337,udfa,0,5
freddie_stevenson,freddie,stevenson,florida_state,fb_te,2017,72,234,9.63,32.75,4.75,24,28,111,7.65,4.36,0,0,0,0,0,0,0,0,13,337,udfa,0,5
ardarius_stewart,ardarius,stewart,alabama,wr,2017,71.25,204,9.38,32.5,4.49,,34,124,,4.21,0,0,0,1,0,0,1,0,3,79,nyj,1,2
channing_stribling,channing,stribling,michigan,lb,2017,73,188,8.5,31.5,4.6,5,31.5,114,6.94,4.56,0,0,0,0,0,0,0,0,13,337,udfa,0,5
cameron_sutton,cameron,sutton,tennessee,lb,2017,71,188,8.25,30,4.52,11,34,120,6.81,,0,0,0,0,0,0,0,1,3,94,pit,1,2
ryan_switzer,ryan,switzer,north_carolina,wr,2017,68.5,181,9.25,28,4.51,11,32,116,6.77,4,0,0,0,0,0,0,0,0,4,133,dal,1,3
teez_tabor,teez,tabor,florida,lb,2017,72.25,199,8.63,32,4.62,9,31,120,,,0,0,0,0,0,0,1,1,2,53,det,1,2
cordrea_tankersley,cordrea,tankersley,clemson,lb,2017,72.75,199,9.13,32.25,4.4,13,29.5,121,7,4.32,0,0,0,0,0,0,0,0,3,97,mia,1,2
taywan_taylor,taywan,taylor,western_kentucky,wr,2017,71,203,9.25,32.63,4.5,13,33.5,132,6.57,4.21,0,0,0,0,0,0,0,0,3,72,ten,1,2
trent_taylor,trent,taylor,louisiana_tech,wr,2017,67.63,181,8.25,28.75,4.63,13,33,117,6.74,4.01,0,0,0,0,0,0,0,0,5,177,sf,1,3
vincent_taylor,vincent,taylor,oklahoma_state,dl,2017,74.75,304,10.13,34.38,5.07,26,28.5,108,7.58,4.59,0,0,0,0,0,0,0,0,6,194,mia,1,3
sam_tevi,sam,tevi,utah,ol,2017,77,311,10.13,34,5.27,15,26,107,7.84,4.6,0,0,0,0,0,0,0,0,6,190,lac,1,3
nate_theaker,nate,theaker,wayne_st._mi,ol,2017,77,315,9.63,32.63,5.41,23,27,105,7.97,4.55,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jahad_thomas,jahad,thomas,temple,rb,2017,69.63,190,9,30.13,4.62,11,32,116,,,0,0,0,0,0,0,1,1,13,337,udfa,0,5
noel_thomas,noel,thomas,connecticut,wr,2017,72.13,205,8.75,30,4.63,9,32.5,118,,,0,0,0,0,0,0,1,1,13,337,udfa,0,5
solomon_thomas,solomon,thomas,stanford,dl,2017,74.75,273,9.38,33,4.69,30,35,126,6.95,4.58,0,0,0,0,0,0,0,0,1,3,sf,1,1
tedric_thompson,tedric,thompson,colorado,db,2017,71.75,204,9.63,31.5,4.6,17,32.5,117,7.11,4.36,0,0,0,0,0,0,0,0,4,111,sea,1,3
dalvin_tomlinson,dalvin,tomlinson,alabama,dl,2017,75,310,10.13,33.5,5.19,,27,110,7.68,4.39,0,0,0,1,0,0,0,0,2,55,nyg,1,2
jon_toth,jon,toth,kentucky,ol,2017,77,307,10,33.63,5.51,21,25.5,100,8.09,4.37,0,0,0,0,0,0,0,0,13,337,udfa,0,5
damarius_travis,damarius,travis,minnesota,db,2017,72.75,206,9,31.75,,13,32.5,115,7.08,4.28,0,0,1,0,0,0,0,0,13,337,udfa,0,5
mitchell_trubisky,mitchell,trubisky,north_carolina,qb,2017,74.13,222,9.5,32,4.67,,27.5,116,6.87,4.25,0,0,0,1,0,0,0,0,13,337,udfa,0,5
stevie_tuikolovatu,stevie,tuikolovatu,southern_california,dl,2017,73.13,331,10.25,33,5.45,28,24.5,91,7.83,4.65,0,0,0,0,0,0,0,0,13,337,udfa,0,5
josh_tupou,josh,tupou,colorado,dl,2017,75,325,,,,,,,,4.93,1,1,1,1,1,1,1,0,13,337,udfa,0,5
michael_tyson,michael,tyson,cincinnati,db,2017,72.88,204,9.25,31.75,4.56,17,33,118,,,0,0,0,0,0,0,1,1,6,187,sea,1,3
jerry_ugokwe,jerry,ugokwe,william_&_mary_va,ol,2017,79.25,321,10.38,35.38,5.61,18,26,103,8.35,5.17,0,0,0,0,0,0,0,0,13,337,udfa,0,5
conrad_ukropina,conrad,ukropina,stanford,k_p,2017,72,190,9.13,31.38,,,,,,,0,0,1,1,1,1,1,1,13,337,udfa,0,5
tanner_vallejo,tanner,vallejo,boise_state,lb,2017,72.75,228,9.63,30.5,4.67,,33.5,121,,,0,0,0,1,0,0,1,1,6,195,buf,1,3
eddie_vanderdoes,eddie,vanderdoes,ucla,dl,2017,75.13,305,10.63,33.13,4.99,28,28.5,111,7.69,,0,0,0,0,0,0,0,1,3,88,oak,1,2
justin_vogel,justin,vogel,miami_fl,k_p,2017,76,219,9,32.5,4.7,,34,,,4.53,0,0,0,1,0,1,1,0,13,337,udfa,0,5
charles_walker,charles,walker,oklahoma,dl,2017,74.13,310,9.63,33.75,4.96,25,28,107,7.89,4.13,0,0,0,0,0,0,0,0,13,337,udfa,0,5
demarcus_walker,demarcus,walker,florida_state,dl,2017,75.75,280,10.5,33,,18,,,,4.89,0,0,1,0,1,1,1,0,2,51,den,1,2
carlos_watkins,carlos,watkins,clemson,dl,2017,75.13,309,10.38,34.63,,25,,,,4.73,0,0,1,0,1,1,1,0,4,142,hou,1,3
deshaun_watson,deshaun,watson,clemson,qb,2017,74.13,221,9.75,33,4.66,,32.5,119,6.95,4.31,0,0,0,1,0,0,0,0,1,12,hou,1,1
tj_watt,tj,watt,wisconsin,lb,2017,76.25,252,11,33.13,4.69,21,37,128,6.79,4.78,0,0,0,0,0,0,0,0,1,30,pit,1,1
davis_webb,davis,webb,california,qb,2017,77,229,9.25,33.13,4.79,,33,118,6.92,,0,0,0,1,0,0,0,1,3,87,nyg,1,2
mike_williams,mike,williams,clemson,wr,2017,75.75,218,9.38,33.38,,15,32.5,121,,,0,0,1,0,0,0,1,1,1,7,lac,1,1
mehdi_abdesmad,mehdi,abdesmad,boston_college,dl,2016,78.25,284,9.75,33.38,5.1,25,29.5,108,7.55,4.62,0,0,0,0,0,0,0,0,13,337,udfa,0,5
jerell_adams,jerell,adams,south_carolina,fb_te,2016,77.13,247,9.75,34.38,4.64,,32.5,117,7.05,4.31,0,0,0,1,0,0,0,0,6,184,nyg,1,3
vernon_adams,vernon,adams,oregon,qb,2016,70.88,200,9.13,30.25,4.83,,29.5,114,6.82,4.2,0,0,0,1,0,0,0,0,13,337,udfa,0,5
bralon_addison,bralon,addison,oregon,wr,2016,69.25,197,9.13,29.5,4.66,13,34.5,116,6.95,4.14,0,0,0,0,0,0,0,0,13,337,udfa,0,5
dominique_alexander,dominique,alexander,oklahoma,lb,2016,72.25,232,9,32.25,,17,28.5,104,,,0,0,1,0,0,0,1,1,13,337,udfa,0,5
mackensie_alexander,mackensie,alexander,clemson,lb,2016,70.38,190,9.13,31.38,,11,,,,,0,0,1,0,1,1,1,1,2,54,min,1,2
vadal_alexander,vadal,alexander,louisiana_state,ol,2016,77.25,326,10.5,35.25,5.57,25,24,95,8.04,4.9,0,0,0,0,0,0,0,0,7,234,oak,1,3
brandon_allen,brandon,allen,arkansas,qb,2016,73.38,217,8.88,31.25,4.84,,28,110,7.06,4.33,0,0,0,1,0,0,0,0,6,201,jax,1,3
jack_allen,jack,allen,michigan_state,ol,2016,73.25,294,10.13,32.25,5.29,23,26.5,101,7.9,4.73,0,0,0,0,0,0,0,0,13,337,udfa,0,5
