,combine_year,player_name,first_name,last_name,college,position,height_inches,weight_lbs,hand_size_inches,arm_length_inches,40_yard_dash,bench_press_reps,vertical_leap_inches,broad_jump_inches,3_cone_drill,20_yard_shuttle,60_yard_shuttle,hand_size_inches_missed,arm_length_inches_missed,40_yard_dash_missed,bench_press_reps_missed,vertical_leap_inches_missed,broad_jump_inches_missed,3_cone_drill_missed,20_yard_shuttle_missed,60_yard_shuttle_missed
5147,1999,mike rucker,mike,rucker,nebraska,dl,76.8,260,9.5,32.88,4.86,17.0,33.5,108.0,7.4,4.33,,0,0,0,0,0,0,0,0,1
5148,1999,grey ruegamer,grey,ruegamer,arizona_state,ol,76.4,315,8.25,31.88,5.36,18.0,27.5,94.0,8.22,4.68,,0,0,0,0,0,0,0,0,1
5149,1999,orlando ruff,orlando,ruff,furman_sc,lb,74.1,248,9.25,31.75,4.99,22.0,33.0,113.0,7.4,4.33,,0,0,0,0,0,0,0,0,1
5150,1999,johnny rutledge,johnny,rutledge,florida,lb,74.0,245,9.88,32.25,4.63,18.0,33.0,115.0,7.27,4.21,,0,0,0,0,0,0,0,0,1
5151,1999,khari samuel,khari,samuel,massachusetts,lb,74.4,242,9.63,31.88,4.76,24.0,35.0,116.0,7.56,4.34,11.93,0,0,0,0,0,0,0,0,0
5152,1999,david saunders,david,saunders,west_virginia,wr,73.6,203,9.25,31.88,4.79,,32.0,112.0,,,,0,0,0,1,0,0,1,1,1
5153,1999,talance sawyer,talance,sawyer,nevada_las_vegas,dl,74.0,268,,,4.89,23.0,31.5,112.0,7.8,4.35,,1,1,0,0,0,0,0,0,1
5154,1999,tom schau,tom,schau,illinois,ol,77.0,302,,,5.33,24.0,28.0,109.0,7.5,4.53,,1,1,0,0,0,0,0,0,1
5155,1999,brad scioli,brad,scioli,penn_state,dl,75.0,277,10.0,32.0,4.93,23.0,33.5,108.0,7.37,4.27,,0,0,0,0,0,0,0,0,1
5156,1999,yusef scott,yusef,scott,arizona,ol,74.3,324,9.5,33.63,5.75,,24.0,82.0,,,,0,0,0,1,0,0,1,1,1
5157,1999,thomas seih,thomas,seih,texas_southern,rb,69.0,212,,,4.57,16.0,35.0,116.0,7.28,4.31,,1,1,0,0,0,0,0,0,1
5158,1999,brian shay,brian,shay,emporia_state_ks,rb,68.0,213,9.13,28.38,4.49,17.0,,,7.31,4.22,,0,0,0,0,1,1,0,0,1
5159,1999,lj shelton,lj,shelton,eastern_michigan,ol,77.5,341,10.75,34.88,5.44,22.0,29.5,96.0,7.87,4.77,,0,0,0,0,0,0,0,0,1
5160,1999,scott shields,scott,shields,weber_state_ut,db,76.1,228,9.88,32.25,4.55,23.0,35.0,120.0,7.03,4.06,11.28,0,0,0,0,0,0,0,0,0
5161,1999,bobby singh,bobby,singh,portland_state_or,ol,74.5,316,11.13,32.13,5.43,24.0,26.0,90.0,7.92,4.72,,0,0,0,0,0,0,0,0,1
5162,1999,andre slappey,andre,slappey,albany_state_ga,dl,76.9,302,9.38,32.63,5.77,19.0,25.5,96.0,8.72,4.94,,0,0,0,0,0,0,0,0,1
5163,1999,tony small,tony,small,georgia,wr,73.9,220,9.63,32.5,4.64,,35.0,115.0,7.39,4.32,,0,0,0,1,0,0,0,0,1
5164,1999,aaron smith,aaron,smith,northern_colorado,dl,77.1,279,10.13,32.0,5.08,19.0,29.5,110.0,7.48,4.34,,0,0,0,0,0,0,0,0,1
5165,1999,akili smith,akili,smith,oregon,qb,74.8,227,9.75,32.25,4.7,,34.0,111.0,6.99,4.29,,0,0,0,1,0,0,0,0,1
5166,1999,brian smith,brian,smith,alabama-birmingham,lb,73.0,252,9.38,33.63,4.96,21.0,32.5,107.0,7.84,4.67,12.44,0,0,0,0,0,0,0,0,0
5167,1999,devon smith,devon,smith,north_carolina,fb_te,76.0,244,,,5.07,21.0,29.5,101.0,7.91,4.46,,1,1,0,0,0,0,0,0,1
5168,1999,jeff smith,jeff,smith,wyoming,ol,76.0,286,,,5.23,38.0,25.0,102.0,7.93,4.77,,1,1,0,0,0,0,0,0,1
5169,1999,larry smith,larry,smith,florida_state,dl,77.0,288,,,5.12,22.0,30.0,111.0,7.72,4.39,,1,1,0,0,0,0,0,0,1
5170,1999,marquis smith,marquis,smith,california,db,74.4,218,9.75,31.75,4.6,,39.5,130.0,7.31,4.12,11.36,0,0,0,1,0,0,0,0,0
5171,1999,troy smith,troy,smith,east_carolina_nc,wr,73.0,194,8.25,31.0,4.63,,35.5,112.0,7.25,4.24,11.82,0,0,0,1,0,0,0,0,0
5172,1999,brandon southward,brandon,southward,colorado,lb,76.0,242,9.5,32.5,4.88,20.0,30.5,110.0,7.49,4.38,,0,0,0,0,0,0,0,0,1
5173,1999,creig spann,creig,spann,arizona_state,wr,73.0,191,,,4.5,,36.5,117.0,7.1,3.86,,1,1,0,1,0,0,0,0,1
5174,1999,cameron spikes,cameron,spikes,texas_a&m,ol,75.3,314,10.13,33.0,5.01,23.0,32.5,114.0,7.51,4.36,,0,0,0,0,0,0,0,0,1
5175,1999,derrick spiller,derrick,spiller,texas_a&m,fb_te,74.0,241,,,4.63,19.0,34.0,115.0,7.35,4.16,,1,1,0,0,0,0,0,0,1
5176,1999,donnie spragan,donnie,spragan,stanford,lb,76.0,236,,,4.95,20.0,33.0,113.0,7.88,4.4,,1,1,0,0,0,0,0,0,1
5177,1999,marcus spriggs,marcus,spriggs,troy_al,dl,76.5,297,8.13,33.88,5.24,25.0,27.5,97.0,8.05,4.6,,0,0,0,0,0,0,0,0,1
5178,1999,mike stanec,mike,stanec,youngstown_state_oh,lb,75.0,241,,,4.66,29.0,38.0,118.0,7.24,4.34,,1,1,0,0,0,0,0,0,1
5179,1999,aaron stecker,aaron,stecker,western_illinois,rb,69.5,210,9.5,29.25,4.82,23.0,32.5,112.0,7.0,4.17,,0,0,0,0,0,0,0,0,1
5180,1999,lc stevens,lc,stevens,north_carolina,wr,75.9,215,9.25,33.75,4.66,,35.0,116.0,7.24,4.24,11.29,0,0,0,1,0,0,0,0,0
5181,1999,derik stevenson,derik,stevenson,brigham_young,lb,75.9,235,10.13,32.25,4.9,14.0,31.0,111.0,7.81,4.3,11.75,0,0,0,0,0,0,0,0,0
5182,1999,gary stills,gary,stills,west_virginia,lb,73.4,238,10.5,32.88,4.76,23.0,31.5,110.0,7.33,4.28,11.74,0,0,0,0,0,0,0,0,0
5183,1999,matt stinchcomb,matt,stinchcomb,georgia,ol,78.0,306,8.88,32.75,5.12,20.0,29.0,104.0,7.79,4.54,,0,0,0,0,0,0,0,0,1
5184,1999,brandon stokley,brandon,stokley,louisiana-lafayette,wr,73.0,197,,,4.49,,35.5,118.0,7.04,4.01,,1,1,0,1,0,0,0,0,1
5185,1999,tai streets,tai,streets,michigan,wr,73.4,194,8.25,33.13,4.44,,37.0,118.0,,,,0,0,0,1,0,0,1,1,1
5186,1999,justin swift,justin,swift,kansas_state,fb_te,75.4,258,9.63,30.5,4.82,17.0,33.0,111.0,6.93,4.15,11.64,0,0,0,0,0,0,0,0,0
5187,1999,sam sword,sam,sword,michigan,lb,73.3,242,9.13,32.5,5.01,,,,7.8,4.34,,0,0,0,1,1,1,0,0,1
5188,1999,john tait,john,tait,brigham_young,ol,78.1,310,9.63,32.25,5.22,26.0,29.5,104.0,7.48,4.4,,0,0,0,0,0,0,0,0,1
5189,1999,pene talamaivao,pene,talamaivao,utah,dl,75.4,301,9.75,31.75,5.47,17.0,27.5,103.0,8.31,4.77,,0,0,0,0,0,0,0,0,1
5190,1999,ty talton,ty,talton,northern_iowa,lb,71.6,202,8.38,30.75,4.62,17.0,39.0,117.0,6.96,4.0,11.19,0,0,0,0,0,0,0,0,0
5191,1999,jesse tarplin,jesse,tarplin,georgia_tech,dl,74.0,251,,,4.88,16.0,32.5,108.0,7.37,4.41,,1,1,0,0,0,0,0,0,1
5192,1999,chris terry,chris,terry,georgia,ol,76.9,291,9.63,35.0,5.07,,31.0,108.0,7.73,4.41,,0,0,0,1,0,0,0,0,1
5193,1999,corey terry,corey,terry,tennessee,dl,74.6,254,10.38,32.88,4.79,,,,7.4,4.26,,0,0,0,1,1,1,0,0,1
5194,1999,myron terry,myron,terry,colorado_state,db,74.0,203,,,4.72,21.0,35.0,117.0,7.2,4.16,,1,1,0,0,0,0,0,0,1
5195,1999,eric thigpen,eric,thigpen,iowa,db,72.1,198,9.13,31.38,4.76,14.0,35.0,114.0,7.37,4.26,11.71,0,0,0,0,0,0,0,0,0
5196,1999,randy thomas,randy,thomas,mississippi_state,ol,75.6,306,9.5,32.38,4.99,23.0,31.0,101.0,7.71,4.66,,0,0,0,0,0,0,0,0,1
5197,1999,derrius thompson,derrius,thompson,baylor,wr,74.0,211,9.63,31.5,4.6,,41.5,112.0,7.31,4.13,11.54,0,0,0,1,0,0,0,0,0
5198,1999,ricky thompson,ricky,thompson,oklahoma_state,db,71.9,181,8.63,31.75,4.73,15.0,36.0,118.0,7.21,4.32,11.48,0,0,0,0,0,0,0,0,0
5199,1999,john thornton,john,thornton,west_virginia,dl,75.0,299,,,5.0,26.0,32.0,111.0,8.09,4.46,,1,1,0,0,0,0,0,0,1
5200,1999,rex tucker,rex,tucker,texas_a&m,ol,77.0,303,10.25,30.63,5.14,27.0,30.0,106.0,7.4,4.43,,0,0,0,0,0,0,0,0,1
5201,1999,jerame tuman,jerame,tuman,michigan,fb_te,75.9,248,10.38,31.13,4.89,23.0,33.0,107.0,7.17,4.2,11.83,0,0,0,0,0,0,0,0,0
5202,1999,brian uhl,brian,uhl,cincinnati,ol,76.0,294,,,5.43,14.0,25.0,99.0,8.04,4.77,,1,1,0,0,0,0,0,0,1
5203,1999,dimitrius underwood,dimitrius,underwood,michigan_state,dl,78.3,281,9.75,34.5,4.88,,,,7.37,4.39,,0,0,0,1,1,1,0,0,1
5204,1999,michael vaughn,michael,vaughn,alabama,wr,74.0,212,,,4.57,,33.5,113.0,7.32,4.32,,1,1,0,1,0,0,0,0,1
5205,1999,fred vinson,fred,vinson,vanderbilt,lb,70.6,177,9.0,31.5,4.39,14.0,36.0,121.0,7.21,4.17,,0,0,0,0,0,0,0,0,1
5206,1999,brad ware,brad,ware,auburn,db,73.9,207,8.13,31.25,4.53,18.0,37.0,116.0,7.34,4.25,11.68,0,0,0,0,0,0,0,0,0
5207,1999,damon washington,damon,washington,colorado_state,rb,70.6,200,10.0,31.13,4.54,18.0,37.0,114.0,7.28,4.07,11.93,0,0,0,0,0,0,0,0,0
5208,1999,marcus washington,marcus,washington,colorado,db,73.8,219,10.0,33.38,4.65,16.0,37.0,117.0,7.4,4.44,,0,0,0,0,0,0,0,0,1
5209,1999,brian waters,brian,waters,north_texas,fb_te,74.1,281,9.75,32.0,4.99,26.0,32.0,113.0,7.52,4.63,12.64,0,0,0,0,0,0,0,0,0
5210,1999,chris watson,chris,watson,eastern_illinois,lb,73.0,191,,,4.34,18.0,37.0,124.0,6.8,3.86,,1,1,0,0,0,0,0,0,1
5211,1999,andre weathers,andre,weathers,michigan,lb,71.9,189,10.0,30.75,4.67,,32.0,119.0,7.03,4.03,11.64,0,0,0,1,0,0,0,0,0
5212,1999,alton weaver,alton,weaver,oklahoma_state,dl,75.4,296,10.88,32.0,5.05,17.0,29.5,101.0,7.62,4.44,,0,0,0,0,0,0,0,0,1
5213,1999,jed weaver,jed,weaver,oregon,fb_te,76.3,246,9.38,32.25,4.91,19.0,31.0,106.0,7.16,4.17,11.66,0,0,0,0,0,0,0,0,0
5214,1999,floyd wedderburn,floyd,wedderburn,penn_state,ol,77.3,334,9.0,33.25,5.5,20.0,24.5,86.0,8.76,5.26,,0,0,0,0,0,0,0,0,1
5215,1999,john welbourn,john,welbourn,california,ol,77.1,317,9.0,32.25,5.09,24.0,30.0,99.0,8.14,4.88,,0,0,0,0,0,0,0,0,1
5216,1999,joe wesley,joe,wesley,louisiana_state,lb,73.0,229,,,4.72,15.0,33.0,114.0,7.6,4.29,,1,1,0,0,0,0,0,0,1
5217,1999,devin west,devin,west,missouri,rb,72.3,229,9.75,31.5,4.53,14.0,33.5,114.0,7.12,4.04,,0,0,0,0,0,0,0,0,1
5218,1999,chris white,chris,white,southern_la,dl,75.0,282,10.25,34.25,5.24,25.0,29.0,104.0,8.15,4.71,11.58,0,0,0,0,0,0,0,0,0
5219,1999,ted white,ted,white,howard_dc,qb,74.4,226,9.75,32.63,5.14,,30.5,106.0,7.5,4.51,,0,0,0,1,0,0,0,0,1
5220,1999,aaron williams,aaron,williams,indiana,dl,77.0,253,9.25,31.5,4.79,19.0,33.5,108.0,7.7,4.34,11.35,0,0,0,0,0,0,0,0,0
5221,1999,clarence williams,clarence,williams,michigan,rb,68.5,202,8.88,30.5,4.71,19.0,33.5,105.0,6.98,4.15,11.49,0,0,0,0,0,0,0,0,0
5222,1999,gerald williams,gerald,williams,oklahoma,wr,75.0,207,,,4.45,,35.5,117.0,7.09,3.96,,1,1,0,1,0,0,0,0,1
5223,1999,parc williams,parc,williams,minnesota,lb,75.0,239,10.25,31.5,4.97,14.0,33.0,114.0,7.25,4.27,11.84,0,0,0,0,0,0,0,0,0
5224,1999,ricky williams,ricky,williams,texas,rb,70.8,244,7.75,29.5,4.56,,37.0,124.0,,,,0,0,0,1,0,0,1,1,1
5225,1999,al wilson,al,wilson,tennessee,lb,71.8,239,8.75,31.5,4.56,17.0,33.0,116.0,7.31,4.25,,0,0,0,0,0,0,0,0,1
5226,1999,jason wiltz,jason,wiltz,nebraska,dl,75.6,308,10.25,31.88,5.36,,27.5,100.0,7.67,4.51,,0,0,0,1,0,0,0,0,1
5227,1999,antoine winfield,antoine,winfield,ohio_state,lb,68.6,176,8.5,29.75,4.41,,37.0,122.0,6.84,3.95,,0,0,0,1,0,0,0,0,1
5228,1999,brad winn,brad,winn,north_texas,ol,77.0,339,,,5.59,23.0,23.0,87.0,8.4,4.92,,1,1,0,0,0,0,0,0,1
5229,1999,jerry wisne,jerry,wisne,notre_dame,ol,78.4,306,9.88,31.0,5.26,30.0,28.0,96.0,7.6,4.61,,0,0,0,0,0,0,0,0,1
5230,1999,joe wong,joe,wong,brigham_young,ol,78.0,314,,,5.68,22.0,27.0,100.0,8.25,4.95,,1,1,0,0,0,0,0,0,1
5231,1999,damien woody,damien,woody,boston_college,ol,75.1,328,9.5,33.0,5.15,26.0,28.5,98.0,8.21,4.99,,0,0,0,0,0,0,0,0,1
5232,1999,mark word,mark,word,jacksonville_state_al,lb,76.9,258,8.5,33.75,4.87,16.0,31.5,115.0,7.44,4.33,11.86,0,0,0,0,0,0,0,0,0
5233,1999,anthony wright,anthony,wright,south_carolina,qb,73.4,195,9.5,31.5,4.74,,31.0,116.0,7.45,4.35,,0,0,0,1,0,0,0,0,1
5234,1999,daren yancey,daren,yancey,brigham_young,dl,77.8,303,10.75,33.13,5.14,,26.5,92.0,,,,0,0,0,1,0,0,1,1,1
5235,1999,craig yeast,craig,yeast,kentucky,wr,67.6,164,9.0,29.5,4.49,,32.5,112.0,7.31,4.14,11.39,0,0,0,1,0,0,0,0,0
5236,1999,ryan young,ryan,young,kansas_state,ol,77.4,335,10.38,34.88,5.57,20.0,,,,,,0,0,0,0,1,1,1,1,1
5237,1999,peppi zellner,peppi,zellner,fort_valley_state_ga,dl,77.0,246,10.25,33.75,4.72,20.0,35.5,120.0,7.4,4.49,,0,0,0,0,0,0,0,0,1
5238,1999,amos zereoue,amos,zereoue,west_virginia,rb,67.4,203,9.0,29.75,4.53,,,,,4.09,,0,0,0,1,1,1,1,0,1
5239,1998,chris akins,chris,akins,texas,dl,73.0,323,9.38,33.38,,31.0,,,,,,0,0,1,0,1,1,1,1,1
5240,1998,curtis alexander,curtis,alexander,alabama,rb,71.6,204,9.25,31.25,4.44,13.0,37.0,117.0,7.46,,,0,0,0,0,0,0,0,1,1
5241,1998,jamaal alexander,jamaal,alexander,southern_mississippi,db,70.8,200,9.5,32.25,4.48,,32.5,113.0,7.35,4.24,11.4,0,0,0,1,0,0,0,0,0
5242,1998,stephen alexander,stephen,alexander,oklahoma,fb_te,76.4,246,9.5,33.25,4.65,18.0,35.5,122.0,7.48,4.09,11.19,0,0,0,0,0,0,0,0,0
5243,1998,brian alford,brian,alford,purdue,wr,73.5,187,9.63,33.13,4.46,,37.0,127.0,7.49,4.04,11.08,0,0,0,1,0,0,0,0,0
5244,1998,victor allotey,victor,allotey,indiana,dl,75.1,325,10.25,32.25,5.27,23.0,25.5,104.0,8.64,4.95,,0,0,0,0,0,0,0,0,1
5245,1998,jason andersen,jason,andersen,brigham_young,ol,77.6,314,10.25,33.5,5.35,21.0,29.5,102.0,8.42,4.5,,0,0,0,0,0,0,0,0,1
5246,1998,chris anderson,chris,anderson,colorado,wr,74.4,230,10.25,34.38,4.85,,34.0,110.0,7.65,4.3,11.82,0,0,0,1,0,0,0,0,0
5247,1998,darchi anderson,darchi,anderson,arkansas,dl,75.5,306,10.63,34.75,5.2,25.0,28.5,103.0,8.54,4.45,,0,0,0,0,0,0,0,0,1
5248,1998,rodney artmore,rodney,artmore,baylor,lb,71.8,216,9.5,32.13,4.6,8.0,38.5,122.0,7.3,4.27,11.4,0,0,0,0,0,0,0,0,0
5249,1998,tutu atwell,tutu,atwell,minnesota,wr,68.1,164,9.5,30.75,4.51,,32.5,117.0,7.34,4.22,11.27,0,0,0,1,0,0,0,0,0
5250,1998,john avery,john,avery,mississippi,rb,69.4,184,9.13,30.5,4.38,17.0,34.5,121.0,7.35,4.16,11.09,0,0,0,0,0,0,0,0,0
5251,1998,jason baker,jason,baker,montana,ol,78.1,337,10.5,33.25,5.79,19.0,22.5,88.0,9.04,5.13,,0,0,0,0,0,0,0,0,1
5252,1998,tavian banks,tavian,banks,iowa,rb,69.6,198,9.63,31.88,4.48,15.0,39.0,125.0,7.34,3.95,11.06,0,0,0,0,0,0,0,0,0
5253,1998,shawn barber,shawn,barber,richmond_va,lb,73.9,224,9.88,33.25,4.56,,37.0,126.0,7.45,4.16,11.34,0,0,0,1,0,0,0,0,0
5254,1998,octavus barnes,octavus,barnes,north_carolina,wr,72.4,197,9.75,33.0,4.65,,25.0,111.0,7.91,4.48,12.15,0,0,0,1,0,0,0,0,0
5255,1998,charlie batch,charlie,batch,eastern_michigan,qb,73.9,216,9.75,33.75,4.89,,33.5,118.0,7.6,4.11,,0,0,0,1,0,0,0,0,1
5256,1998,eric bateman,eric,bateman,brigham_young,ol,78.5,319,10.75,34.5,,20.0,,,,,,0,0,1,0,1,1,1,1,1
5257,1998,fred beasley,fred,beasley,auburn,fb_te,71.4,220,9.5,31.38,4.91,16.0,32.0,114.0,7.58,4.18,11.67,0,0,0,0,0,0,0,0,0
5258,1998,geno bell,geno,bell,arkansas,dl,74.3,286,10.13,33.5,4.98,21.0,31.5,106.0,8.07,4.55,,0,0,0,0,0,0,0,0,1
5259,1998,leon bender,leon,bender,washington_state,dl,76.9,318,10.25,35.75,5.19,25.0,30.0,101.0,8.7,4.83,,0,0,0,0,0,0,0,0,1
5260,1998,magic benton,magic,benton,miami_fl,wr,71.5,184,9.63,33.13,4.64,,30.0,112.0,7.73,4.44,12.27,0,0,0,1,0,0,0,0,0
5261,1998,matt birk,matt,birk,harvard,ol,76.9,308,9.75,32.5,5.4,21.0,29.5,106.0,8.13,4.45,,0,0,0,0,0,0,0,0,1
5262,1998,michael black,michael,black,washington_state,rb,70.8,196,8.88,31.75,,17.0,,,,,,0,0,1,0,1,1,1,1,1
5263,1998,ryan black,ryan,black,colorado,db,70.0,192,9.38,30.0,4.72,13.0,35.5,115.0,7.48,4.06,11.22,0,0,0,0,0,0,0,0,0
5264,1998,jon blackman,jon,blackman,purdue,fb_te,78.1,271,10.13,34.13,5.07,,30.5,112.0,7.62,4.39,12.52,0,0,0,1,0,0,0,0,0
5265,1998,roosevelt blackmon,roosevelt,blackmon,morris_brown_ga,lb,72.8,179,9.13,32.25,4.56,11.0,32.5,115.0,7.38,,,0,0,0,0,0,0,0,1,1
5266,1998,ernest blackwell,ernest,blackwell,missouri,fb_te,74.5,242,9.25,34.0,4.79,,35.0,117.0,,,,0,0,0,1,0,0,1,1,1
5267,1998,rob bohlinger,rob,bohlinger,wyoming,ol,79.9,300,11.0,35.25,5.16,21.0,31.0,109.0,8.17,4.55,,0,0,0,0,0,0,0,0,1
5268,1998,dorian boose,dorian,boose,washington_state,dl,76.8,280,9.38,35.38,4.9,22.0,33.0,120.0,7.81,4.33,,0,0,0,0,0,0,0,0,1
5269,1998,chris bordano,chris,bordano,southern_methodist_tx,lb,73.5,243,10.0,33.25,4.68,27.0,37.0,124.0,7.52,4.18,11.21,0,0,0,0,0,0,0,0,0
5270,1998,corey bradford,corey,bradford,jackson_state_ms,wr,72.6,197,9.38,35.25,4.47,,34.5,126.0,8.07,4.36,11.9,0,0,0,1,0,0,0,0,0
5271,1998,josh bradley,josh,bradley,louisiana_tech,fb_te,78.8,270,9.88,33.5,5.16,13.0,26.5,94.0,8.06,4.45,12.42,0,0,0,0,0,0,0,0,0
5272,1998,jeremy brigham,jeremy,brigham,washington,fb_te,76.1,249,9.75,33.0,4.68,22.0,30.5,109.0,7.71,4.25,12.26,0,0,0,0,0,0,0,0,0
5273,1998,keith brooking,keith,brooking,georgia_tech,lb,74.4,244,10.13,32.38,,24.0,,,,,,0,0,1,0,1,1,1,1,1
5274,1998,cyron brown,cyron,brown,western_illinois,dl,76.8,241,10.5,34.13,5.09,,33.5,115.0,7.54,4.23,,0,0,0,1,0,0,0,0,1
5275,1998,eric brown,eric,brown,mississippi_state,db,72.3,208,9.75,33.5,4.53,12.0,40.5,125.0,7.08,4.06,11.1,0,0,0,0,0,0,0,0,0
5276,1998,jonathan brown,jonathan,brown,tennessee,dl,75.9,268,10.13,34.25,5.11,22.0,32.5,113.0,7.81,4.1,,0,0,0,0,0,0,0,0,1
5277,1998,mike brown,mike,brown,texas_christian,fb_te,75.9,252,10.13,35.13,4.97,,29.0,111.0,8.16,4.32,12.17,0,0,0,1,0,0,0,0,0
5278,1998,omar brown,omar,brown,north_carolina,db,69.8,198,9.25,29.63,,14.0,39.5,115.0,,4.12,11.77,0,0,1,0,0,0,1,0,0
5279,1998,jim bundren,jim,bundren,clemson,ol,74.9,303,10.75,32.25,5.16,29.0,28.5,103.0,8.11,4.43,,0,0,0,0,0,0,0,0,1
5280,1998,chester burnett,chester,burnett,arizona,lb,70.6,224,9.88,32.38,4.66,26.0,33.5,114.0,7.82,4.41,11.51,0,0,0,0,0,0,0,0,0
5281,1998,thad busby,thad,busby,florida_state,qb,74.1,223,10.13,33.25,4.97,,30.5,110.0,,,,0,0,0,1,0,0,1,1,1
5282,1998,daryl bush,daryl,bush,florida_state,lb,73.8,248,10.88,33.75,,26.0,,,,,,0,0,1,0,1,1,1,1,1
5283,1998,shane carwin,shane,carwin,western_state_colorado,lb,73.4,257,10.88,34.13,4.93,29.0,30.5,106.0,7.79,4.25,12.43,0,0,0,0,0,0,0,0,0
5284,1998,martin chase,martin,chase,oklahoma,dl,73.6,293,9.75,32.5,5.14,,29.0,107.0,8.5,4.59,,0,0,0,1,0,0,0,0,1
5285,1998,corey chavous,corey,chavous,vanderbilt,lb,71.8,204,9.5,31.63,4.55,15.0,39.5,120.0,7.65,3.96,11.41,0,0,0,0,0,0,0,0,0
5286,1998,jason chorak,jason,chorak,washington,dl,75.0,252,10.75,33.13,,11.0,,,,,,0,0,1,0,1,1,1,1,1
5287,1998,derrik clark,derrik,clark,iowa_state,lb,75.4,247,10.25,32.88,4.77,14.0,37.5,122.0,7.06,3.98,11.06,0,0,0,0,0,0,0,0,0
5288,1998,cameron cleeland,cameron,cleeland,washington,fb_te,76.4,272,10.88,33.5,4.83,28.0,33.5,107.0,7.42,4.15,11.3,0,0,0,0,0,0,0,0,0
5289,1998,anthony clement,anthony,clement,southwestern_louisiana,ol,79.4,355,10.5,36.0,5.64,23.0,26.5,97.0,8.6,4.93,,0,0,0,0,0,0,0,0,1
5290,1998,ryan clement,ryan,clement,miami_fl,qb,73.0,212,9.75,32.13,5.02,,31.0,104.0,7.85,4.39,,0,0,0,1,0,0,0,0,1
5291,1998,andy clifton,andy,clifton,rice_tx,dl,74.6,250,9.25,33.25,4.8,20.0,32.5,116.0,7.49,4.13,,0,0,0,0,0,0,0,0,1
5292,1998,tavarr closs,tavarr,closs,connecticut,ol,76.6,299,10.5,35.88,5.46,21.0,26.5,104.0,8.97,5.07,,0,0,0,0,0,0,0,0,1
5293,1998,devon coburn,devon,coburn,mississippi,ol,74.8,290,9.5,32.75,5.36,14.0,32.0,98.0,8.73,4.72,,0,0,0,0,0,0,0,0,1
5294,1998,fred coleman,fred,coleman,washington,wr,72.1,187,9.0,32.25,4.45,,34.5,112.0,7.16,4.17,11.33,0,0,0,1,0,0,0,0,0
5295,1998,quincy coleman,quincy,coleman,jackson_state_ms,lb,70.0,182,9.0,32.0,,10.0,31.5,117.0,7.33,4.07,11.15,0,0,1,0,0,0,0,0,0
5296,1998,aaron collins,aaron,collins,penn_state,lb,71.5,237,10.25,33.0,4.77,27.0,33.5,117.0,7.75,4.18,11.59,0,0,0,0,0,0,0,0,0
5297,1998,mo collins,mo,collins,florida,ol,76.3,337,11.25,35.0,5.47,30.0,31.5,99.0,8.88,4.93,,0,0,0,0,0,0,0,0,1
5298,1998,greg comella,greg,comella,stanford,fb_te,72.0,232,9.63,30.5,4.63,23.0,31.0,115.0,7.81,4.22,12.07,0,0,0,0,0,0,0,0,0
5299,1998,chris conrad,chris,conrad,frenso_state_ca,fb_te,78.8,301,10.63,34.5,5.26,19.0,24.5,92.0,8.02,4.71,,0,0,0,0,0,0,0,0,1
5300,1998,kerry cooks,kerry,cooks,iowa,db,71.1,198,10.0,32.5,4.58,15.0,33.5,116.0,7.49,4.05,11.23,0,0,0,0,0,0,0,0,0
5301,1998,brad costello,brad,costello,boston_college,k_p,73.1,226,9.25,30.5,,,,,,,,0,0,1,1,1,1,1,1,1
5302,1998,keith council,keith,council,hampton_va,dl,76.6,292,10.25,35.38,5.19,26.0,29.0,101.0,8.64,4.89,,0,0,0,0,0,0,0,0,1
5303,1998,george cousins,george,cousins,florida_a&m,dl,76.6,277,10.13,36.0,4.7,28.0,35.5,122.0,7.92,4.38,,0,0,0,0,0,0,0,0,1
5304,1998,sam cowart,sam,cowart,florida_state,lb,72.9,246,9.13,33.0,,,30.5,112.0,7.84,4.28,11.94,0,0,1,1,0,0,0,0,0
5305,1998,matt cox,matt,cox,brigham_young,ol,77.8,305,9.5,33.25,5.65,,25.0,96.0,8.49,4.65,,0,0,0,1,0,0,0,0,1
5306,1998,jason crebo,jason,crebo,montana,lb,73.4,220,9.25,31.5,,,,,,,,0,0,1,1,1,1,1,1,1
5307,1998,shadwick criss,shadwick,criss,missouri,lb,69.9,183,9.5,31.25,4.54,9.0,34.5,,,,,0,0,0,0,0,1,1,1,1
5308,1998,ben crosland,ben,crosland,utah_state,dl,76.6,278,9.25,32.75,,19.0,,,,,,0,0,1,0,1,1,1,1,1
5309,1998,germane crowell,germane,crowell,virginia,wr,75.4,212,10.0,33.25,,,,,,,,0,0,1,1,1,1,1,1,1
5310,1998,casey dailey,casey,dailey,northwestern,dl,75.1,245,10.13,32.5,4.9,20.0,32.5,112.0,7.54,3.92,11.55,0,0,0,0,0,0,0,0,0
5311,1998,melvin dansby,melvin,dansby,notre_dame,dl,75.6,285,10.25,35.13,5.39,32.0,26.5,105.0,8.45,4.51,,0,0,0,0,0,0,0,0,1
5312,1998,donovin darius,donovin,darius,syracuse,db,72.6,211,10.75,33.13,,,38.5,128.0,7.21,3.95,11.22,0,0,1,1,0,0,0,0,0
5313,1998,jason davis,jason,davis,oklahoma_state,k_p,72.3,219,9.5,31.5,,,,,,,,0,0,1,1,1,1,1,1,1
